level	session	dois
1	4	10.3233/JCS-16891, 10.1109/PDP2018.2018.00089, 10.1007/978-3-319-99229-7_29, 10.1016/j.cose.2016.12.005, 10.1007/978-3-319-62105-0_15, 10.1007/978-3-319-62033-6_1, 10.1007/978-3-319-62033-6_2, 10.1007/s10207-015-0280-2, 10.3233/JCS-150536, 10.1007/978-3-319-18467-8_33, 10.1007/978-3-319-26096-9_25, 10.1007/s00165-012-0246-3, 10.1007/978-3-319-09912-5_39, 10.1109/COMPSACW.2014.69, 10.1109/PST.2014.6890949, 10.1016/j.csi.2012.06.007, 10.1109/CRiSIS.2013.6766348, 10.1007/978-3-642-36563-8_7, 10.1007/978-3-642-38323-6_23, 10.1109/PST.2013.6596067, 10.1109/ICDIM.2012.6360140, 10.1007/978-3-642-30436-1_23, 10.1109/STAST.2012.4, 10.1016/j.cose.2011.08.005, 10.1007/s10817-010-9185-y, 10.1109/ISIAS.2011.6122843, 10.1109/TrustCom.2011.118, 10.1007/s10207-009-0097-y, 10.1007/978-3-662-45921-8_24, 10.3233/JCS-2009-0346, 10.1007/978-3-642-03845-7_7, 10.1007/978-3-642-03459-6_3, 10.1007/978-3-642-36213-2_7, 10.3217/jucs-014-12-2083, 10.1109/IAS.2008.23, 10.1109/IAS.2008.24, 10.1145/1363686.1364192, 10.1007/978-3-642-22137-8_3, 10.1007/978-3-540-68136-6, 10.1016/j.entcs.2006.12.006, 10.1016/j.entcs.2005.07.011, 10.1016/j.entcs.2004.11.046, 10.1007/s10817-005-9018-6, 10.1145/1151414.1151416, 10.1145/1141277.1141355, 10.1016/j.cose.2004.10.004, 10.1007/s10207-004-0047-7, 10.1145/1066677.1066751, 10.1002/cpe.803, 10.1017/S1471068404002121, 10.1145/967900.967982, 10.1109/JSAC.2002.806133, 10.1145/952532.952590, 10.1145/952532.952596, 10.1007/11542322_2, 10.1007/11542322_3, 10.1007/11542322_23, 10.1007/11542322_39, 10.1007/10930755_23, 10.1145/586110.586113, 10.1145/508791.508833, 10.1145/508791.508842, 10.1007/978-3-540-39871-4_10, 10.1007/978-3-540-39871-4_11, 10.1007/3-540-45418-7_3, 10.1007/3-540-45241-9_8, 10.1007/3-540-45807-7_19, 10.1007/3-540-44755-5_8, 10.1007/10722599_10, 10.1007/3-540-44810-1_11, 10.1007/3-540-44810-1_13, 10.1007/3-540-44810-1_14, 10.1007/10720107_12, 10.1007/BFb0028763, 10.1007/BFb0055875, 10.3217/jucs-003-12-1337
2	1	10.1007/978-3-030-11638-5, 10.1007/s13740-018-0086-2, 10.1109/BigDataCongress.2018.00030, 10.1007/978-3-319-93659-8_94, 10.1109/ICALT.2018.00112, 10.1145/3229345.3229362, 10.1145/3184558.3186343, 10.1007/978-3-319-74161-1, 10.1145/3137572, 10.1007/978-3-319-66917-5_1, 10.1109/BigDataCongress.2017.23, 10.1109/BigDataCongress.2017.35, 10.1007/978-3-319-65015-9_4, 10.1007/978-3-319-53435-0, 10.1109/BigData.2016.7841029, 10.1109/EDUCON.2016.7474663, 10.1145/2925995.2925997, 10.1109/RTSI.2016.7740641, 10.1016/j.chb.2015.02.045, 10.1007/978-3-319-43696-8_11, 10.1007/978-3-319-21009-4_7, 10.1007/978-3-319-26148-5_43, 10.1007/978-3-662-46436-6, 10.1007/978-3-319-27243-6, 10.4018/ijkm.2014040103, 10.1145/2637748.2638433, 10.1007/s12652-012-0166-3, 10.1109/BigData.Congress.2013.17, 10.1109/CGC.2013.60, 10.1109/DEST.2013.6611309, 10.1109/SMC.2013.247, 10.1007/978-3-642-40919-6, 10.3390/s120100632, 10.1109/CISIS.2012.177, 10.1109/DEST.2012.6227902, 10.1109/SITIS.2012.96, 10.1109/SITIS.2012.139, 10.1007/s11042-010-0660-6, 10.1007/s11280-011-0139-z, 10.1109/IA.2011.5953605, 10.1007/978-3-642-34044-4_2, 10.1007/978-3-642-20998-7_35, 10.1504/IJKESDP.2010.030465, 10.1109/EDOCW.2010.51, 10.1007/978-3-642-16961-8_56, 10.1007/978-3-642-16961-8_87, 10.1007/978-3-642-05290-3_64, 10.1007/978-3-540-89784-2_8, 10.1504/IJBPIM.2008.024983, 10.1007/978-3-642-00670-8_4, 10.1007/978-3-540-85563-7_66, 10.1007/978-3-540-88875-8_128, 10.1007/978-3-540-88875-8_134, 10.1007/978-3-540-87781-3_43, 10.1109/TKDE.2007.23, 10.1109/EFTA.2007.4416860, 10.1007/978-3-540-76890-6_56, 10.1007/978-3-540-68262-2_2, 10.1007/11893011_140, 10.1007/11915072_6, 10.1007/11915072_89, 10.1109/ICDE.2005.184, 10.1007/11552413_16, 10.1007/11552413_18, 10.1007/11575863_102, 10.1007/11575863_120, 10.1007/3-540-31182-3_36, 10.1007/978-3-540-30134-9_44, 10.1007/978-3-540-30134-9_45, 10.1109/APSEC.2003.1254376, 10.1007/978-3-540-39962-9_74
2	4	10.1016/j.asoc.2018.10.040, 10.1108/IJWIS-11-2017-0081, 10.1007/978-3-319-91473-2_1, 10.2991/ijcis.2017.10.1.2, 10.1109/FUZZ-IEEE.2017.8015503, 10.1109/FUZZ-IEEE.2017.8015585, 10.1007/978-3-319-62392-4_14, 10.1007/978-3-319-62392-4_15, 10.1007/978-3-662-43505-2_14, 10.2991/eusflat.2013.65, 10.1007/978-3-642-38658-9_29, 10.1007/978-3-319-03200-9_5, 10.1016/j.ijar.2010.11.007, 10.1016/j.ins.2011.02.014, 10.1109/ISDA.2011.6121848, 10.1007/978-3-642-23713-3_19, 10.1007/978-3-642-20980-2_5, 10.1142/S0218488510006611, 10.1109/FUZZY.2010.5584063, 10.1109/ISDA.2009.83, 10.1109/ISDA.2009.67, 10.1007/978-3-642-02282-1_20, 10.1007/978-3-642-01082-8_5, 10.1007/978-3-642-02794-9_6, 10.1016/j.asoc.2006.11.008, 10.1016/j.ins.2008.03.023, 10.1007/978-3-540-69848-7_23, 10.1007/978-3-540-85565-1_29, 10.1007/978-3-540-72377-6_2, 10.1109/FUZZY.2006.1681743, 10.1007/11875604_24, 10.1007/11893004_44, 10.1016/j.fss.2004.07.015, 10.1109/AVSS.2005.1577280, 10.1109/CIMCA.2005.1631262, 10.1109/CIMCA.2005.1631306, 10.1007/11596448_46, 10.1007/11526018_45, 10.1007/11676935_46, 10.1007/11676935_50, 10.1007/978-3-540-45224-9_168, 10.1007/3-540-46043-8_98
1	1	10.3390/a11090134, 10.1002/cpe.4334, 10.1016/j.future.2018.05.025, 10.1109/TMC.2018.2807842, 10.1007/978-3-030-10549-5_5, 10.1007/978-3-319-90415-3_9, 10.1145/3092819.3092823, 10.1145/3092819.3092827, 10.1007/978-3-319-75178-8_9, 10.1007/978-3-319-91632-3_8, 10.1007/s10107-015-0881-6, 10.1145/2933267.2933312, 10.1109/MASCOTS.2016.55, 10.1109/MIPRO.2016.7522239, 10.4108/eai.25-10-2016.2266742, 10.4108/eai.25-10-2016.2266628, 10.1109/TPDS.2014.2350495, 10.1145/2675743.2776766, 10.1109/INM.2015.7140276, 10.1109/ISCC.2015.7405527, 10.1109/NCCA.2014.15, 10.1109/WCNCW.2014.6934851, 10.1109/WCNCW.2014.6934852, 10.1109/CLOUD.2013.102, 10.1007/978-3-319-74183-3_14, 10.1016/j.peva.2011.05.003, 10.1145/2185395.2185445, 10.1109/TSE.2011.68, 10.1109/MASS.2012.6502510, 10.1109/IWQOS.2011.5931324, 10.1109/NCCA.2011.11, 10.1007/978-3-642-24755-2_16, 10.1007/978-3-642-24755-2_17, 10.1109/SOSE.2011.6139098, 10.4108/ICST.CROWNCOM2010.9243, 10.1007/978-3-642-17358-5_26, 10.1109/PCCC.2010.5682302, 10.1007/978-3-642-32439-0_4, 10.1109/ICAS.2009.49, 10.1109/MASCOT.2009.5366607, 10.1007/978-3-642-10625-5_27, 10.1145/1595696.1595718, 10.1007/978-3-642-10248-6_2, 10.1145/1328690.1328719, 10.1109/ICWS.2007.91, 10.1109/MASCOTS.2007.19, 10.1145/1294928.1294936, 10.1109/TIT.2006.878228, 10.1145/1217649, 10.1109/ICC.2005.1494594, 10.1109/MASCOT.2005.29, 10.1145/1089444.1089497, 10.1145/1010621.1010625, 10.1109/TNET.2004.838612, 10.1109/ICON.2003.1266178, 10.1109/IPDPS.2003.1213411, 10.1145/781027.781039, 10.1109/18.971737, 10.1109/TNET.2002.805026, 10.1145/511334.511338, 10.1109/INFCOM.2001.916283, 10.1109/INFCOM.2001.916660, 10.1007/3-540-45400-4_37, 10.1016/S0166-5316(99)00054-1, 10.1109/INFCOM.2000.832532, 10.1145/340242.340293, 10.1109/90.793004, 10.1023/A:1019164625320, 10.1109/INFCOM.1997.644520, 10.1109/INFCOM.1996.493078, 10.1109/MASCOT.1994.284380
1	5	10.3390/a11090134, 10.1002/cpe.4334, 10.1016/j.future.2018.05.025, 10.1109/TMC.2018.2807842, 10.1007/978-3-030-10549-5_5, 10.1007/978-3-319-90415-3_9, 10.1145/3092819.3092823, 10.1145/3092819.3092827, 10.1007/978-3-319-75178-8_9, 10.1007/978-3-319-91632-3_8, 10.1007/s10107-015-0881-6, 10.1145/2933267.2933312, 10.1109/MASCOTS.2016.55, 10.1109/MIPRO.2016.7522239, 10.4108/eai.25-10-2016.2266742, 10.4108/eai.25-10-2016.2266628, 10.1109/TPDS.2014.2350495, 10.1145/2675743.2776766, 10.1109/INM.2015.7140276, 10.1109/ISCC.2015.7405527, 10.1109/NCCA.2014.15, 10.1109/WCNCW.2014.6934851, 10.1109/WCNCW.2014.6934852, 10.1109/CLOUD.2013.102, 10.1007/978-3-319-74183-3_14, 10.1016/j.peva.2011.05.003, 10.1145/2185395.2185445, 10.1109/TSE.2011.68, 10.1109/MASS.2012.6502510, 10.1109/IWQOS.2011.5931324, 10.1109/NCCA.2011.11, 10.1007/978-3-642-24755-2_16, 10.1007/978-3-642-24755-2_17, 10.1109/SOSE.2011.6139098, 10.4108/ICST.CROWNCOM2010.9243, 10.1007/978-3-642-17358-5_26, 10.1109/PCCC.2010.5682302, 10.1007/978-3-642-32439-0_4, 10.1109/ICAS.2009.49, 10.1109/MASCOT.2009.5366607, 10.1007/978-3-642-10625-5_27, 10.1145/1595696.1595718, 10.1007/978-3-642-10248-6_2, 10.1145/1328690.1328719, 10.1109/ICWS.2007.91, 10.1109/MASCOTS.2007.19, 10.1145/1294928.1294936, 10.1109/TIT.2006.878228, 10.1145/1217649, 10.1109/ICC.2005.1494594, 10.1109/MASCOT.2005.29, 10.1145/1089444.1089497, 10.1145/1010621.1010625, 10.1109/TNET.2004.838612, 10.1109/ICON.2003.1266178, 10.1109/IPDPS.2003.1213411, 10.1145/781027.781039, 10.1109/18.971737, 10.1109/TNET.2002.805026, 10.1145/511334.511338, 10.1109/INFCOM.2001.916283, 10.1109/INFCOM.2001.916660, 10.1007/3-540-45400-4_37, 10.1016/S0166-5316(99)00054-1, 10.1109/INFCOM.2000.832532, 10.1145/340242.340293, 10.1109/90.793004, 10.1023/A:1019164625320, 10.1109/INFCOM.1997.644520, 10.1109/INFCOM.1996.493078, 10.1109/MASCOT.1994.284380
2	3	10.1016/j.jbi.2018.04.010, 10.1007/978-3-030-00668-6_4, 10.1007/978-3-030-00668-6_19, 10.1145/3019612.3019835, 10.1109/ISC2.2016.7580763, 10.1007/978-3-319-54627-8_2, 10.1145/2750511.2750541, 10.1016/j.cmpb.2014.06.021, 10.3233/978-1-61499-432-9-363, 10.1016/j.compbiomed.2013.04.012, 10.1007/978-3-319-03524-6_20, 10.3233/978-1-60750-806-9-108, 10.1007/978-3-642-18050-7_10, 10.1007/978-3-642-23635-8_10, 10.1007/978-3-642-23635-8_17, 10.1007/978-3-642-11808-1_2, 10.1007/978-3-642-11745-9_22, 10.3233/978-1-60750-044-5-663, 10.3233/978-1-60750-049-0-599, 10.1007/978-3-540-85776-1_26, 10.1007/978-3-642-03262-2_4, 10.1093/bioinformatics/btl516, 10.1016/j.compbiomed.2005.07.002, 10.1007/11905455_4, 10.1016/S0933-3657(02)00087-8, 10.1109/ICASSP.2003.1202351, 10.1007/3-540-45164-1_7
1	1	10.1145/3287624.3288754, 10.1109/MDAT.2018.2824121, 10.1109/TMSCS.2017.2699647, 10.1016/j.sysarc.2017.03.001, 10.1145/3126564, 10.1007/s10766-015-0372-7, 10.1109/TCAD.2015.2513673, 10.1145/2968456.2976764, 10.1109/FCCM.2016.41, 10.1109/FPL.2016.7577369, 10.1109/HOTCHIPS.2016.7936228, 10.1145/2966986.2967030, 10.1007/s11265-014-0923-y, 10.1007/978-3-319-16086-3_3, 10.1109/FCCM.2015.60, 10.1109/FPL.2015.7293958, 10.1109/ICCAD.2015.7372552, 10.1109/ICCAD.2015.7372587, 10.1109/ICCD.2015.7357111, 10.7873/DATE.2014.192, 10.1109/HOTCHIPS.2014.7478841, 10.1109/AHS.2013.6604225, 10.7873/DATE.2013.319, 10.1109/FPL.2013.6645550, 10.1109/FPT.2013.6718370, 10.1109/ICCD.2013.6657086, 10.1109/IPDPSW.2013.244, 10.1109/IPDPSW.2013.230, 10.1109/RSP.2013.6683968, 10.1109/SAMOS.2013.6621105, 10.1109/ASPDAC.2012.6165022, 10.1145/2212908.2212946, 10.1109/SC.Companion.2012.226, 10.1109/AHS.2011.5963930, 10.1145/2039370.2039381, 10.1145/1973009.1973040, 10.1109/MM.2010.91, 10.1109/TCAD.2010.2048354, 10.1109/CIT.2010.324, 10.1109/ASPDAC.2010.5419782, 10.1145/1878961.1879010, 10.1109/DATE.2010.5457185, 10.1145/1830483.1830710, 10.1109/ISVLSI.2010.69, 10.1109/RSP.2010.5656414, 10.1109/ASPDAC.2009.4796500, 10.1145/1629435.1629495, 10.1145/1508128.1508174, 10.1145/1569901.1570094, 10.1109/IPDPS.2009.5161198, 10.1109/ISQED.2009.4810316, 10.1109/MEMCOD.2009.5185389, 10.1016/j.sysarc.2008.04.010, 10.1109/ASAP.2008.4580191, 10.1109/CEC.2008.4631249, 10.1109/DATE.2008.4484818, 10.1109/ISVLSI.2008.73, 10.1109/ICSAMOS.2008.4664857, 10.1109/ASAP.2007.4429953, 10.1109/CEC.2007.4424920, 10.1145/1228784.1228841, 10.1007/978-0-387-72258-0_16, 10.1109/ISVLSI.2007.5, 10.1109/ISVLSI.2007.13, 10.1109/ISVLSI.2007.25, 10.1109/ISVLSI.2007.99, 10.1109/ICSAMOS.2007.4285737, 10.1109/ICSAMOS.2007.4285745, 10.1109/SECCOM.2007.4550367, 10.1109/ASPDAC.2006.1594800, 10.1109/IPDPS.2006.1639491, 10.1007/11844297_43, 10.1109/ICSAMOS.2006.300816, 10.1007/s10766-005-8908-x, 10.1109/FCCM.2005.25, 10.1109/IPDPS.2005.17, 10.1109/SOCC.2005.1554501, 10.1007/978-0-387-73661-7_7, 10.1109/DELTA.2004.10060, 10.1007/978-3-540-24855-2_91, 10.1109/TR.2003.821926, 10.1109/DATE.2003.1186681, 10.1016/S1383-7621(01)00034-0, 10.1109/12.980008, 10.1109/DATE.2002.998382, 10.1109/DATE.2002.998493, 10.1109/12.926159, 10.1109/43.969431, 10.1109/DATE.2001.915056, 10.1109/43.851991, 10.1109/DATE.2000.840297, 10.1109/DFTVS.2000.887169, 10.1109/HLDVT.2000.889555, 10.1109/ICCD.2000.878268, 10.1109/VTEST.2000.843874, 10.1109/DATE.1999.761163, 10.1109/DFTVS.1999.802883, 10.1109/DATE.1998.655944, 10.1109/GLSV.1998.665238, 10.1145/288548.288619, 10.1109/ICCD.1998.727086, 10.1109/TEST.1998.743202, 10.1109/54.632883, 10.1109/ASPDAC.1997.600106, 10.1109/DFTVS.1997.628313, 10.1109/GLSV.1997.580515, 10.1109/ICCD.1997.628935, 10.1145/240518.240607, 10.1109/EURDAC.1996.558241, 10.1109/GLSV.1996.497621, 10.1109/ICCD.1996.563583, 10.1016/0165-6074(94)90052-3, 10.1109/92.285743
2	5	10.1002/smr.1880, 10.1007/978-3-319-99819-0_4, 10.1007/978-3-319-77935-5_22, 10.1145/3185768.3186287, 10.1016/j.tcs.2016.07.020, 10.1145/3019612.3019769, 10.1145/3092282.3092300, 10.1145/3053600.3053631, 10.1007/s00236-015-0229-y, 10.1109/HASE.2016.46, 10.1007/978-3-319-47846-3_13, 10.1145/2884781.2884832, 10.1145/2945408.2945419, 10.1109/WICSA.2016.26, 10.1016/j.ic.2015.06.007, 10.1016/j.jal.2014.07.005, 10.1007/978-3-642-54804-8_19, 10.1145/2593793.2593798, 10.5220/0005110000290040, 10.1007/978-3-319-25579-8_21, 10.1007/978-3-662-44522-8_7, 10.4204/EPTCS.168, 10.14279/tuj.eceasst.66.884, 10.1080/00207160.2013.787143, 10.1007/978-3-642-41036-9_8, 10.1109/TIME.2013.20, 10.4204/EPTCS.119.8, 10.1007/978-3-642-24364-6_6, 10.1007/978-3-642-21073-0_21, 10.1007/978-3-642-24288-5_7, 10.1109/SEFM.2010.37, 10.1109/TIME.2010.21, 10.1109/SEFM.2009.16
1	1	10.1145/3127876, 10.1109/TNSE.2016.2618063, 10.1109/INFOCOM.2017.8057048, 10.1145/2896380, 10.1109/TNET.2014.2361935, 10.1109/TNET.2016.2553843, 10.1145/2896377.2901455, 10.1109/TMM.2015.2458043, 10.1109/TNET.2014.2346077, 10.1145/2817946.2817953, 10.1109/INFOCOM.2015.7218536, 10.1109/INFOCOM.2015.7218613, 10.1109/TMC.2012.248, 10.1109/TPDS.2013.300, 10.1109/INFOCOM.2014.6847938, 10.1109/INFOCOM.2014.6848145, 10.1145/2541468.2541470, 10.1109/TIT.2013.2283494, 10.1109/INFCOM.2013.6566980, 10.1109/INFCOM.2013.6567081, 10.1109/INFCOM.2012.6195521, 10.1109/INFCOM.2012.6195747, 10.1109/TIT.2011.2159574, 10.1109/TNET.2011.2140128, 10.1109/INFCOM.2011.5935092, 10.1016/j.peva.2010.08.008, 10.1109/TIT.2010.2059510, 10.1109/TNET.2010.2048719, 10.1109/INFCOM.2010.5461993, 10.1109/ISIT.2010.5513236, 10.1109/JSAC.2009.090911, 10.1109/TMC.2009.20, 10.1145/1665838.1665851, 10.1145/1721711.1721726, 10.1109/TVT.2008.2004621, 10.1109/INFCOM.2009.5062110, 10.1145/1641804.1641818, 10.1007/s11390-008-9142-y, 10.1016/j.peva.2007.05.003, 10.1145/1453698.1453708, 10.1109/INFOCOM.2008.50, 10.1016/j.comnet.2006.04.013, 10.1016/j.peva.2006.08.008, 10.1016/j.peva.2006.11.003, 10.1016/j.peva.2007.06.003, 10.1109/TMC.2007.1023, 10.1109/ICC.2007.516, 10.1109/ICNP.2007.4375833, 10.1109/INFCOM.2007.49, 10.1109/MOBHOC.2007.4428663, 10.1145/1288107.1288114, 10.1145/1215956.1215971, 10.1109/TMC.2006.175, 10.1109/INFOCOM.2006.194, 10.1109/IPDPS.2006.1639638, 10.1109/ISoLA.2006.35, 10.1109/MASCOTS.2006.5, 10.1145/1132905.1132914, 10.1109/QEST.2006.42, 10.1016/j.peva.2004.07.002, 10.1145/1101892.1101894, 10.1109/TNET.2005.860102, 10.1109/DSN.2005.13, 10.1145/1080829.1080851, 10.1007/11422778_111, 10.1007/978-3-540-30573-6_2, 10.1016/S1389-1286(03)00349-9, 10.1109/TNET.2004.826297, 10.1109/INFCOM.2004.1354496, 10.1109/INFCOM.2004.1354699, 10.1007/3-540-44919-1_4, 10.1109/GLOCOM.2003.1258813, 10.1109/INFCOM.2003.1209209, 10.1007/3-540-36480-3_28, 10.1145/781027.781034, 10.1109/MWCN.2002.1045744, 10.1007/3-540-47828-0_7, 10.1109/INFCOM.2001.916668, 10.1007/3-540-45400-4_35
2	3	10.18653/v1/S17-2138, 10.1109/TPAMI.2015.2496269, 10.1007/s11257-016-9173-y, 10.1145/2872427.2883084, 10.1145/2740908.2743058, 10.1145/2632048.2632074, 10.1145/2663204.2663254, 10.1109/ACII.2013.74, 10.1145/2522848.2522862, 10.1109/SocialCom.2013.101, 10.1109/SocialCom.2013.132, 10.1109/T-AFFC.2012.17, 10.1145/2317956.2318068, 10.1145/2370216.2370266, 10.1109/SocialCom-PASSAT.2012.71, 10.1007/s11042-010-0632-x, 10.1145/2072298.2071920, 10.1109/PASSAT/SocialCom.2011.28, 10.1145/1891903.1891913, 10.1145/1873951.1874045, 10.1007/978-3-642-04146-4_71, 10.1007/11821731_9
1	1	10.1016/j.jss.2018.02.065, 10.1007/978-3-319-91662-0_24, 10.1007/s10664-015-9384-6, 10.4018/IJDET.2016010101, 10.1109/PST.2016.7907009, 10.1007/978-3-319-19890-3_11, 10.1007/s10660-014-9149-0, 10.1142/S0218194014500193, 10.5220/0005078600970106, 10.1007/978-3-319-25840-9_11, 10.1109/ICACCI.2014.6968522, 10.1007/978-3-642-45398-4_7, 10.1002/smr.1561, 10.1109/EduCon.2013.6530121, 10.1109/WSE.2013.6642416, 10.1109/WSE.2013.6642420, 10.1142/S0218194012500064, 10.1109/CSMR.2012.24, 10.1109/MS.2010.114, 10.1145/1985441.1985480, 10.1109/WSE.2011.6081821, 10.1109/QUATIC.2010.89, 10.1109/WSE.2010.5623570, 10.1109/WSE.2010.6224336, 10.1007/s10009-009-0125-2, 10.1007/s10009-009-0126-1, 10.1109/ICWE.2008.41, 10.1109/WSE.2008.4655396, 10.1109/WSE.2008.4655402, 10.1504/IJWET.2007.011527, 10.1002/smr.358, 10.1109/CSEET.2007.13, 10.1007/978-3-540-73597-7_12, 10.1007/978-3-540-73597-7_38, 10.1145/1244002.1244357, 10.1007/978-3-540-77010-7_39, 10.1109/WSE.2007.4380249, 10.4018/jwsr.2006100102, 10.1109/CSMR.2006.55, 10.1145/1134285.1134353, 10.1109/LA-WEB.2006.20, 10.1145/1166324.1166351, 10.1007/11596141_5, 10.1109/MMMC.2005.28, 10.1109/STEP.2005.8, 10.1109/STEP.2005.37, 10.1109/WPC.2004.1311056, 10.1145/1026533.1026544, 10.1109/WSE.2004.10006, 10.1109/WSE.2002.1134095
2	1	10.1002/cpe.4400, 10.1109/FMEC.2018.8364054, 10.1145/3213344.3213349, 10.4108/eai.19-12-2017.153482, 10.1002/cpe.3968, 10.1016/j.diin.2017.09.002, 10.4018/IJMCMC.2017100103, 10.1016/j.diin.2016.10.001, 10.4108/eai.14-12-2015.2262718, 10.1002/cpe.3410, 10.1109/CGC.2013.31, 10.4108/icst.valuetools.2013.254413, 10.1007/978-3-642-33645-4_8, 10.1109/CloudCom.2011.63, 10.1007/s10723-010-9162-z, 10.1002/cpe.1250, 10.1109/CCGRID.2008.23, 10.1109/IPDPS.2008.4536445, 10.1109/WETICE.2007.150, 10.1002/cpe.976, 10.1109/ICGRID.2006.310998, 10.1007/11508380_64, 10.1109/CCGrid.2004.1336674, 10.1109/ENABL.2004.2
2	5	10.1002/cpe.4400, 10.1109/FMEC.2018.8364054, 10.1145/3213344.3213349, 10.4108/eai.19-12-2017.153482, 10.1002/cpe.3968, 10.1016/j.diin.2017.09.002, 10.4018/IJMCMC.2017100103, 10.1016/j.diin.2016.10.001, 10.4108/eai.14-12-2015.2262718, 10.1002/cpe.3410, 10.1109/CGC.2013.31, 10.4108/icst.valuetools.2013.254413, 10.1007/978-3-642-33645-4_8, 10.1109/CloudCom.2011.63, 10.1007/s10723-010-9162-z, 10.1002/cpe.1250, 10.1109/CCGRID.2008.23, 10.1109/IPDPS.2008.4536445, 10.1109/WETICE.2007.150, 10.1002/cpe.976, 10.1109/ICGRID.2006.310998, 10.1007/11508380_64, 10.1109/CCGrid.2004.1336674, 10.1109/ENABL.2004.2
1	1	10.3390/info9010003, 10.1109/EAIS.2018.8397172, 10.1109/iV.2018.00095, 10.2991/ijcis.2017.10.1.2, 10.3390/info8040138, 10.1109/FUZZ-IEEE.2017.8015503, 10.1007/s10489-015-0693-7, 10.1007/978-3-319-52962-2_16, 10.18293/VLSS2015-010, 10.1007/s10489-013-0509-6, 10.1016/j.neucom.2013.03.066, 10.1016/j.ins.2014.06.025, 10.1109/CIMSIVP.2014.7013291, 10.1007/s12652-012-0126-y, 10.2991/eusflat.2013.28, 10.1109/HICSS.2013.239, 10.1109/IFSA-NAFIPS.2013.6608613, 10.1007/978-3-319-03200-9_20, 10.1109/TIM.2012.2192349, 10.1016/j.asoc.2009.12.040, 10.1186/1687-6180-2011-24, 10.1109/ISDA.2011.6121643, 10.1007/978-3-642-23863-5_9, 10.1007/978-3-642-23713-3_30, 10.1007/978-3-642-23713-3_32, 10.1142/S0218488510006611, 10.1109/TIM.2010.2057552, 10.1109/ISDA.2010.5687063, 10.1007/978-3-642-04875-3_32, 10.1109/ISDA.2009.67, 10.1007/978-3-642-02282-1_35, 10.1007/978-3-642-02794-9_1, 10.1007/978-3-642-02794-9_4, 10.1007/978-3-642-02794-9, 10.1016/j.ins.2008.03.023, 10.3233/WIA-2008-0140, 10.1109/HIS.2008.18, 10.1007/978-3-540-85565-1_28, 10.1142/S0218488507004856, 10.1016/j.ins.2006.04.008, 10.1109/WIIATW.2007.4427543, 10.1007/978-3-540-73400-0_12, 10.1007/978-3-540-73400-0_18, 10.1007/978-3-540-72377-6_2, 10.1016/j.ijar.2005.06.013, 10.1109/FUZZY.2006.1681999, 10.1007/11875604_24, 10.1016/j.fss.2004.07.015, 10.1016/j.mcm.2005.09.001, 10.1109/GRC.2005.1547320, 10.1007/11526018_45, 10.1007/11676935_50, 10.20965/jaciii.2003.p0160, 10.1007/978-3-540-45224-9_168, 10.1109/ICSMC.2003.1244707, 10.1007/10983652_6, 10.1016/S1389-0417(01)00055-9, 10.1007/3-540-46043-8_98, 10.1007/3-540-45411-X_5, 10.1016/S0925-2312(99)00146-0, 10.1109/IJCNN.2000.861428, 10.1007/3-540-45014-9_36, 10.1109/IJCNN.1999.836157, 10.1109/72.572092, 10.1007/BF00420616, 10.1007/BF02309008
